地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/08/25,00:02:42.5,三陸沖,37°54.0′N,144°6.0′E,35 km,1.1,---
2024/08/25,00:02:57.0,宮城県沖,38°27.0′N,141°50.0′E,54 km,0.4,---
2024/08/25,00:04:25.2,茨城県沖,36°14.0′N,141°51.0′E,4 km,1.3,---
2024/08/25,00:05:11.0,福島県沖,37°38.0′N,141°42.0′E,51 km,0.9,---
2024/08/25,00:06:18.8,台湾付近,23°45.0′N,121°39.0′E,37 km,2.9,---
2024/08/25,00:11:09.9,茨城県北部,36°44.0′N,140°37.0′E,7 km,0.1,---
2024/08/25,00:17:52.2,三陸沖,40°27.0′N,145°8.0′E,18 km,2.5,---
2024/08/25,00:20:17.1,九州地方南東沖,31°18.0′N,132°59.0′E,47 km,1.9,---
2024/08/25,00:21:42.2,和歌山県北部,34°1.0′N,135°15.0′E,7 km,0.5,---
2024/08/25,00:23:17.5,日向灘,32°5.0′N,131°52.0′E,29 km,0.5,---
2024/08/25,00:24:56.1,関東東方沖,36°9.0′N,143°27.0′E,27 km,1.4,---
2024/08/25,00:26:21.3,愛知県東部,35°11.0′N,137°43.0′E,16 km,-10.2,---
2024/08/25,00:27:12.6,茨城県沖,36°31.0′N,141°4.0′E,14 km,1.2,---
2024/08/25,00:27:53.3,空知地方南部,42°60.0′N,141°46.0′E,15 km,0.7,---
2024/08/25,00:29:53.6,熊本県球磨地方,32°13.0′N,130°36.0′E,8 km,-10.3,---
2024/08/25,00:30:04.2,宮城県沖,37°54.0′N,141°41.0′E,56 km,2.8,---
2024/08/25,00:31:56.4,紀伊水道,33°48.0′N,134°59.0′E,40 km,0.6,---
2024/08/25,00:35:27.8,福島県会津,37°3.0′N,139°21.0′E,7 km,0,---
2024/08/25,00:37:40.4,根室半島南東沖,43°19.0′N,146°23.0′E,46 km,2,---
2024/08/25,00:41:13.7,石川県能登地方,37°14.0′N,136°51.0′E,7 km,-10.1,---
2024/08/25,00:41:40.8,宮崎県北部平野部,32°30.0′N,131°40.0′E,20 km,-10.2,---
2024/08/25,00:42:09.3,石川県能登地方,37°30.0′N,137°12.0′E,11 km,0.4,---
2024/08/25,00:44:32.3,宮崎県北部平野部,32°31.0′N,131°42.0′E,14 km,0,---
2024/08/25,00:44:47.0,宮崎県北部平野部,32°31.0′N,131°42.0′E,15 km,0,---
2024/08/25,00:45:59.8,福島県沖,37°38.0′N,141°42.0′E,51 km,0.9,---
2024/08/25,00:47:30.5,空知地方南部,42°59.0′N,141°46.0′E,15 km,0.6,---
2024/08/25,00:49:56.8,福島県沖,36°41.0′N,142°6.0′E,14 km,1.3,---
2024/08/25,00:51:24.0,浦河沖,41°40.0′N,142°55.0′E,21 km,1.3,---
2024/08/25,00:51:44.3,和歌山県北部,34°10.0′N,135°11.0′E,6 km,-10.1,---
2024/08/25,00:53:45.0,浦河沖,41°40.0′N,142°56.0′E,21 km,1.2,---
2024/08/25,00:53:59.9,日向灘,31°35.0′N,131°37.0′E,18 km,0.3,---
2024/08/25,00:54:14.1,千葉県南部,35°14.0′N,140°4.0′E,26 km,-1,---
2024/08/25,00:56:12.1,天草灘,32°26.0′N,129°54.0′E,15 km,0.1,---
2024/08/25,00:56:59.9,青森県東方沖,41°30.0′N,142°2.0′E,55 km,1.5,---
2024/08/25,01:02:06.9,石川県能登地方,37°19.0′N,136°53.0′E,13 km,0.5,---
2024/08/25,01:04:33.7,宮崎県南部平野部,31°53.0′N,131°18.0′E,15 km,0.3,---
2024/08/25,01:08:47.9,長野県南部,35°52.0′N,137°40.0′E,7 km,-10.6,---
2024/08/25,01:10:33.4,津軽海峡,41°32.0′N,140°37.0′E,10 km,0.8,---
2024/08/25,01:13:02.1,能登半島沖,37°32.0′N,137°17.0′E,11 km,0,---
2024/08/25,01:17:00.8,佐渡付近,37°49.0′N,137°42.0′E,17 km,1.4,---
2024/08/25,01:22:34.8,茨城県北部,36°44.0′N,140°36.0′E,6 km,0,---
2024/08/25,01:22:47.6,石川県能登地方,37°13.0′N,136°47.0′E,8 km,0.8,---
2024/08/25,01:22:48.7,房総半島南方沖,34°27.0′N,139°50.0′E,86 km,1.4,---
2024/08/25,01:25:30.6,三重県南部,34°9.0′N,136°16.0′E,8 km,0.4,---
2024/08/25,01:29:29.1,長野県中部,36°3.0′N,138°36.0′E,73 km,1.6,---
2024/08/25,01:30:31.6,三陸沖,39°22.0′N,143°36.0′E,10 km,1.7,---
2024/08/25,01:32:58.3,鹿児島県薩摩地方,31°56.0′N,130°44.0′E,0 km,0.9,---
2024/08/25,01:33:02.1,石川県能登地方,37°29.0′N,137°18.0′E,13 km,0.3,---
2024/08/25,01:33:35.8,宮古島近海,24°50.0′N,125°23.0′E,42 km,1.1,---
2024/08/25,01:34:39.1,与那国島近海,24°50.0′N,122°28.0′E,33 km,1.2,---
2024/08/25,01:35:58.4,茨城県沖,36°26.0′N,141°2.0′E,39 km,1.2,---
2024/08/25,01:36:54.8,茨城県沖,36°27.0′N,140°59.0′E,40 km,0.6,---
2024/08/25,01:37:28.4,石川県能登地方,37°24.0′N,137°9.0′E,13 km,0.4,---
2024/08/25,01:39:46.6,宮城県北部,38°54.0′N,140°51.0′E,7 km,0.1,---
2024/08/25,01:44:53.5,与那国島近海,24°38.0′N,123°16.0′E,62 km,0.6,---
2024/08/25,01:45:12.5,和歌山県南部,33°33.0′N,135°28.0′E,20 km,-10.1,---
2024/08/25,01:46:42.9,石川県能登地方,37°27.0′N,137°12.0′E,13 km,-10.1,---
2024/08/25,01:48:28.1,東京都２３区,35°37.0′N,139°42.0′E,67 km,0.5,---
2024/08/25,01:53:02.8,福島県沖,37°50.0′N,141°37.0′E,49 km,1.4,---
2024/08/25,01:53:59.7,千葉県北東部,35°53.0′N,140°31.0′E,35 km,0.4,---
2024/08/25,01:55:14.3,静岡県東部,35°24.0′N,138°59.0′E,23 km,0.1,---
2024/08/25,01:55:41.9,八丈島東方沖,33°28.0′N,140°45.0′E,61 km,2.5,---
2024/08/25,01:56:35.4,奄美大島近海,28°3.0′N,129°10.0′E,32 km,1.4,---
2024/08/25,01:58:08.7,茨城県沖,36°17.0′N,142°15.0′E,3 km,0.8,---
2024/08/25,01:58:35.6,岩手県内陸北部,39°54.0′N,141°5.0′E,34 km,0,---
2024/08/25,02:03:23.4,能登半島沖,37°9.0′N,136°42.0′E,8 km,-10.1,---
2024/08/25,02:05:11.0,沖縄本島近海,26°36.0′N,127°48.0′E,40 km,1.5,---
2024/08/25,02:05:15.7,福島県沖,37°15.0′N,142°12.0′E,19 km,0.8,---
2024/08/25,02:07:28.3,朝鮮半島南部,35°42.0′N,129°26.0′E,11 km,1.7,---
2024/08/25,02:08:43.7,台湾付近,24°6.0′N,121°51.0′E,23 km,2.4,---
2024/08/25,02:12:12.6,青森県東方沖,40°31.0′N,142°19.0′E,42 km,0.9,---
2024/08/25,02:12:50.3,千葉県北東部,35°50.0′N,140°35.0′E,50 km,0.5,---
