地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/05/24,00:02:36.9,薩摩半島西方沖,31°44.0′N,129°57.0′E,11 km,0,---
2024/05/24,00:09:32.5,長野県南部,35°55.0′N,137°37.0′E,9 km,0.3,---
2024/05/24,00:10:17.9,石川県能登地方,37°21.0′N,136°49.0′E,3 km,0.6,---
2024/05/24,00:10:20.4,島根県西部,34°44.0′N,132°2.0′E,9 km,-10.4,---
2024/05/24,00:12:25.8,石川県西方沖,36°59.0′N,136°26.0′E,19 km,0.2,---
2024/05/24,00:13:09.5,千葉県北西部,35°35.0′N,140°8.0′E,68 km,0.8,---
2024/05/24,00:16:59.5,岩手県沖,40°5.0′N,141°53.0′E,62 km,1.8,---
2024/05/24,00:19:29.3,薩摩半島西方沖,31°23.0′N,129°11.0′E,0 km,2.6,---
2024/05/24,00:20:06.8,能登半島沖,37°18.0′N,136°43.0′E,7 km,0,---
2024/05/24,00:25:12.5,神奈川県西部,35°26.0′N,139°8.0′E,15 km,-10.5,---
2024/05/24,00:26:23.3,岩手県沖,39°14.0′N,142°24.0′E,27 km,1.4,---
2024/05/24,00:29:02.0,浦河沖,42°2.0′N,142°48.0′E,54 km,0.5,---
2024/05/24,00:30:21.3,島根県西部,35°5.0′N,132°33.0′E,11 km,-10.2,---
2024/05/24,00:33:35.6,栃木県北部,36°39.0′N,139°21.0′E,6 km,0.8,---
2024/05/24,00:33:55.9,日向灘,32°46.0′N,132°17.0′E,32 km,0.6,---
2024/05/24,00:35:52.1,能登半島沖,37°33.0′N,137°18.0′E,12 km,0.1,---
2024/05/24,00:35:52.9,石川県西方沖,36°60.0′N,136°26.0′E,17 km,0.3,---
2024/05/24,00:36:00.9,栃木県北部,36°39.0′N,139°21.0′E,7 km,1.7,---
2024/05/24,00:36:18.0,紀伊水道,33°51.0′N,134°58.0′E,11 km,0.7,---
2024/05/24,00:37:15.2,栃木県北部,36°38.0′N,139°21.0′E,4 km,-10.5,---
2024/05/24,00:37:23.0,栃木県北部,36°38.0′N,139°21.0′E,5 km,-10.5,---
2024/05/24,00:37:35.1,群馬県南部,36°38.0′N,139°21.0′E,6 km,-10.4,---
2024/05/24,00:38:29.2,石川県西方沖,36°59.0′N,136°24.0′E,5 km,0.4,---
2024/05/24,00:40:49.6,和歌山県南部,33°52.0′N,135°33.0′E,41 km,0.1,---
2024/05/24,00:45:02.6,宮城県沖,37°49.0′N,142°2.0′E,37 km,0.6,---
2024/05/24,00:45:48.4,茨城県沖,36°24.0′N,141°17.0′E,42 km,1.7,---
2024/05/24,00:46:30.7,石川県能登地方,37°12.0′N,136°47.0′E,10 km,-10.1,---
2024/05/24,00:50:36.8,石川県能登地方,37°14.0′N,136°51.0′E,8 km,0.7,---
2024/05/24,00:50:59.2,長野県中部,36°12.0′N,137°51.0′E,4 km,-10.4,---
2024/05/24,00:52:27.1,石川県能登地方,37°30.0′N,137°13.0′E,10 km,0.6,---
2024/05/24,00:54:23.6,石川県能登地方,37°29.0′N,137°9.0′E,11 km,-10.2,---
2024/05/24,00:54:55.3,能登半島沖,37°31.0′N,137°12.0′E,13 km,-10.2,---
2024/05/24,00:55:39.7,富山湾,37°22.0′N,137°18.0′E,12 km,-10.1,---
2024/05/24,00:56:51.8,佐渡付近,37°50.0′N,137°42.0′E,21 km,0.8,---
2024/05/24,00:59:26.0,静岡県中部,35°15.0′N,138°20.0′E,21 km,-10.2,---
2024/05/24,01:00:45.1,石川県能登地方,37°26.0′N,137°9.0′E,10 km,0,---
2024/05/24,01:01:37.5,石川県能登地方,37°29.0′N,137°8.0′E,8 km,1.1,---
2024/05/24,01:04:21.6,能登半島沖,37°33.0′N,137°12.0′E,13 km,0.5,---
2024/05/24,01:04:43.4,静岡県東部,35°19.0′N,138°43.0′E,13 km,-10.1,---
2024/05/24,01:05:08.3,愛媛県中予,33°39.0′N,132°33.0′E,41 km,0.2,---
2024/05/24,01:05:31.2,宮古島北西沖,26°2.0′N,125°41.0′E,77 km,2,---
2024/05/24,01:09:13.3,能登半島沖,37°32.0′N,137°25.0′E,12 km,0.1,---
2024/05/24,01:10:35.4,福島県沖,37°41.0′N,141°38.0′E,63 km,0.7,---
2024/05/24,01:13:14.1,福島県会津,37°6.0′N,139°15.0′E,10 km,0,---
2024/05/24,01:16:32.0,熊本県天草・芦北地方,32°11.0′N,130°24.0′E,9 km,-10.2,---
2024/05/24,01:20:10.7,長野県北部,36°38.0′N,138°2.0′E,5 km,-10.7,---
2024/05/24,01:20:44.1,埼玉県北部,36°13.0′N,139°19.0′E,105 km,0.4,---
2024/05/24,01:20:45.3,岐阜県美濃東部,35°18.0′N,137°28.0′E,10 km,0,---
2024/05/24,01:21:03.5,台湾付近,25°10.0′N,122°8.0′E,226 km,3.2,---
2024/05/24,01:23:57.4,茨城県沖,36°10.0′N,140°57.0′E,40 km,1,---
2024/05/24,01:24:17.9,福島県沖,37°49.0′N,141°36.0′E,47 km,0.8,---
2024/05/24,01:24:41.8,北海道南西沖,42°12.0′N,139°16.0′E,9 km,1.2,---
2024/05/24,01:25:53.7,石川県能登地方,37°13.0′N,136°50.0′E,10 km,0,---
2024/05/24,01:28:25.5,佐渡付近,37°42.0′N,137°39.0′E,11 km,0.8,---
2024/05/24,01:28:50.9,宮城県沖,37°52.0′N,141°41.0′E,55 km,1.9,---
2024/05/24,01:30:10.5,石川県能登地方,37°21.0′N,136°54.0′E,8 km,0.7,---
2024/05/24,01:31:59.5,岐阜県美濃中西部,35°47.0′N,136°50.0′E,8 km,-10.6,---
2024/05/24,01:36:00.8,日本海中部,41°53.0′N,134°10.0′E,524 km,3.3,---
2024/05/24,01:36:03.1,新潟県上中越沖,37°37.0′N,137°34.0′E,13 km,0.7,---
2024/05/24,01:36:45.7,能登半島沖,37°37.0′N,137°8.0′E,11 km,1.5,---
2024/05/24,01:39:13.5,能登半島沖,37°30.0′N,137°11.0′E,11 km,-10.2,---
2024/05/24,01:39:23.0,千葉県東方沖,35°51.0′N,140°56.0′E,29 km,0.9,---
2024/05/24,01:43:18.0,青森県東方沖,41°35.0′N,142°23.0′E,42 km,1.1,---
2024/05/24,01:44:11.5,千葉県東方沖,35°23.0′N,140°25.0′E,31 km,1.3,---
2024/05/24,01:44:38.8,山梨県東部・富士五湖,35°32.0′N,138°57.0′E,23 km,0,---
2024/05/24,01:46:50.5,新島・神津島近海,34°24.0′N,139°17.0′E,11 km,1,---
